epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,122.329,1.94916,1.58379,2.20965,0.83109,0.37944,0.57473,0.20772,2.15112,1.98452,2.36308,0.00163568,0.00163568,0.00163568
186,123.144,2.01266,1.83521,2.16561,0.83109,0.37944,0.57473,0.20772,2.15112,1.98452,2.36308,0.0016337,0.0016337,0.0016337
187,123.943,2.20535,2.02053,2.48362,0.83109,0.37944,0.57473,0.20772,2.15112,1.98452,2.36308,0.00163172,0.00163172,0.00163172
188,124.828,1.92981,1.6668,2.12373,0.38949,0.73691,0.60026,0.24167,2.10224,1.95734,2.34751,0.00162974,0.00162974,0.00162974
189,125.957,2.34376,1.97959,2.46597,0.38949,0.73691,0.60026,0.24167,2.10224,1.95734,2.34751,0.00162776,0.00162776,0.00162776
190,126.837,1.97019,1.63751,2.10197,0.38949,0.73691,0.60026,0.24167,2.10224,1.95734,2.34751,0.00162578,0.00162578,0.00162578
191,127.457,1.87489,1.57468,2.02268,0.38949,0.73691,0.60026,0.24167,2.10224,1.95734,2.34751,0.0016238,0.0016238,0.0016238
192,128.034,2.12644,2.13422,2.35947,0.5323,0.613,0.62107,0.27449,2.09205,2.06236,2.31735,0.00162182,0.00162182,0.00162182
193,128.596,2.28463,1.9404,2.46084,0.5323,0.613,0.62107,0.27449,2.09205,2.06236,2.31735,0.00161984,0.00161984,0.00161984
194,129.183,1.99993,1.71202,2.32398,0.5323,0.613,0.62107,0.27449,2.09205,2.06236,2.31735,0.00161786,0.00161786,0.00161786
195,129.752,1.95842,1.64603,2.04935,0.5323,0.613,0.62107,0.27449,2.09205,2.06236,2.31735,0.00161588,0.00161588,0.00161588
196,130.353,1.97308,1.65798,2.14037,0.41046,0.69231,0.51583,0.21271,2.23939,2.29047,2.47299,0.0016139,0.0016139,0.0016139
197,130.895,1.96727,1.69198,2.24169,0.41046,0.69231,0.51583,0.21271,2.23939,2.29047,2.47299,0.00161192,0.00161192,0.00161192
198,131.465,2.06235,1.81098,2.28332,0.41046,0.69231,0.51583,0.21271,2.23939,2.29047,2.47299,0.00160994,0.00160994,0.00160994
199,132.027,1.89347,1.76242,2.23402,0.41046,0.69231,0.51583,0.21271,2.23939,2.29047,2.47299,0.00160796,0.00160796,0.00160796
200,132.613,2.05394,1.69131,2.24387,0.61511,0.61472,0.61857,0.27014,2.0985,2.01257,2.32496,0.00160598,0.00160598,0.00160598
201,133.199,2.30559,1.88707,2.45514,0.61511,0.61472,0.61857,0.27014,2.0985,2.01257,2.32496,0.001604,0.001604,0.001604
202,133.744,1.97703,1.55768,2.1007,0.61511,0.61472,0.61857,0.27014,2.0985,2.01257,2.32496,0.00160202,0.00160202,0.00160202
203,134.336,1.86419,1.60439,2.02069,0.61511,0.61472,0.61857,0.27014,2.0985,2.01257,2.32496,0.00160004,0.00160004,0.00160004
204,135.124,1.78812,1.59632,2.03557,0.63035,0.65728,0.68146,0.32795,2.06186,2.15276,2.24432,0.00159806,0.00159806,0.00159806
205,135.697,1.82123,1.5717,2.10473,0.63035,0.65728,0.68146,0.32795,2.06186,2.15276,2.24432,0.00159608,0.00159608,0.00159608
206,136.267,1.75421,1.52161,2.08283,0.63035,0.65728,0.68146,0.32795,2.06186,2.15276,2.24432,0.0015941,0.0015941,0.0015941
207,136.856,2.0474,1.73099,2.21649,0.63035,0.65728,0.68146,0.32795,2.06186,2.15276,2.24432,0.00159212,0.00159212,0.00159212
208,137.775,1.80472,1.59059,1.96722,0.69995,0.53836,0.62675,0.26234,2.12521,2.02889,2.26569,0.00159014,0.00159014,0.00159014
209,138.553,1.91032,1.48423,1.99291,0.69995,0.53836,0.62675,0.26234,2.12521,2.02889,2.26569,0.00158816,0.00158816,0.00158816
210,139.358,1.98648,1.68849,2.16154,0.69995,0.53836,0.62675,0.26234,2.12521,2.02889,2.26569,0.00158618,0.00158618,0.00158618
211,140.195,2.07903,1.67265,2.25016,0.69995,0.53836,0.62675,0.26234,2.12521,2.02889,2.26569,0.0015842,0.0015842,0.0015842
212,141.012,2.07454,1.77429,2.14295,0.87235,0.38462,0.61487,0.27902,2.06047,2.16957,2.21189,0.00158222,0.00158222,0.00158222
213,141.557,1.86925,1.47525,2.04526,0.87235,0.38462,0.61487,0.27902,2.06047,2.16957,2.21189,0.00158024,0.00158024,0.00158024
214,142.093,1.99381,1.58595,2.10125,0.87235,0.38462,0.61487,0.27902,2.06047,2.16957,2.21189,0.00157826,0.00157826,0.00157826
215,142.582,1.70462,1.51796,1.98574,0.87235,0.38462,0.61487,0.27902,2.06047,2.16957,2.21189,0.00157628,0.00157628,0.00157628
216,143.294,2.20649,1.70913,2.37644,0.62528,0.51503,0.54762,0.28536,2.1418,2.35451,2.25946,0.0015743,0.0015743,0.0015743
217,143.847,2.01138,1.68941,2.11713,0.62528,0.51503,0.54762,0.28536,2.1418,2.35451,2.25946,0.00157232,0.00157232,0.00157232
218,144.419,1.74496,1.51294,2.03272,0.62528,0.51503,0.54762,0.28536,2.1418,2.35451,2.25946,0.00157034,0.00157034,0.00157034
219,145.203,1.83045,1.65177,2.00599,0.62528,0.51503,0.54762,0.28536,2.1418,2.35451,2.25946,0.00156836,0.00156836,0.00156836
220,145.764,2.1293,1.8189,2.25707,0.43108,0.38462,0.4108,0.23802,2.33109,2.81427,2.55228,0.00156638,0.00156638,0.00156638
221,146.333,1.87371,1.45474,1.91421,0.43108,0.38462,0.4108,0.23802,2.33109,2.81427,2.55228,0.0015644,0.0015644,0.0015644
222,146.919,1.87779,1.50674,2.02474,0.43108,0.38462,0.4108,0.23802,2.33109,2.81427,2.55228,0.00156242,0.00156242,0.00156242
223,147.545,1.84263,1.5344,2.01957,0.43108,0.38462,0.4108,0.23802,2.33109,2.81427,2.55228,0.00156044,0.00156044,0.00156044
224,148.119,2.05386,1.75124,2.25684,0.64341,0.46154,0.48718,0.25507,2.20242,2.08838,2.32468,0.00155846,0.00155846,0.00155846
225,148.661,1.94648,1.69833,2.25885,0.64341,0.46154,0.48718,0.25507,2.20242,2.08838,2.32468,0.00155648,0.00155648,0.00155648
226,149.222,1.89435,1.56459,2.05451,0.64341,0.46154,0.48718,0.25507,2.20242,2.08838,2.32468,0.0015545,0.0015545,0.0015545
227,149.764,1.89506,1.5783,2.06891,0.64341,0.46154,0.48718,0.25507,2.20242,2.08838,2.32468,0.00155252,0.00155252,0.00155252
228,150.487,1.6648,1.63179,1.96385,0.73,0.53846,0.60406,0.28186,2.20735,1.79433,2.28419,0.00155054,0.00155054,0.00155054
229,151.495,1.7937,1.53751,2.01322,0.73,0.53846,0.60406,0.28186,2.20735,1.79433,2.28419,0.00154856,0.00154856,0.00154856
230,152.938,1.87434,1.55109,1.92807,0.73,0.53846,0.60406,0.28186,2.20735,1.79433,2.28419,0.00154658,0.00154658,0.00154658
231,153.903,1.83211,1.40092,1.94808,0.73,0.53846,0.60406,0.28186,2.20735,1.79433,2.28419,0.0015446,0.0015446,0.0015446
232,154.739,2.02598,1.84549,2.22575,0.49503,0.61538,0.5163,0.249,2.24798,1.85031,2.36993,0.00154262,0.00154262,0.00154262
233,155.578,1.86401,1.6394,2.08927,0.49503,0.61538,0.5163,0.249,2.24798,1.85031,2.36993,0.00154064,0.00154064,0.00154064
234,156.131,1.78944,1.49957,2.09323,0.49503,0.61538,0.5163,0.249,2.24798,1.85031,2.36993,0.00153866,0.00153866,0.00153866
235,156.696,1.96335,1.5403,2.05712,0.49503,0.61538,0.5163,0.249,2.24798,1.85031,2.36993,0.00153668,0.00153668,0.00153668
236,157.471,1.83538,1.47449,2.046,0.41616,0.53846,0.48511,0.23253,2.1759,1.85916,2.29646,0.0015347,0.0015347,0.0015347
237,158.026,1.79492,1.47125,1.96333,0.41616,0.53846,0.48511,0.23253,2.1759,1.85916,2.29646,0.00153272,0.00153272,0.00153272
238,158.567,2.04425,1.65196,2.29038,0.41616,0.53846,0.48511,0.23253,2.1759,1.85916,2.29646,0.00153074,0.00153074,0.00153074
239,159.133,1.80757,1.45096,1.89445,0.41616,0.53846,0.48511,0.23253,2.1759,1.85916,2.29646,0.00152876,0.00152876,0.00152876
240,159.677,1.76863,1.33207,1.87771,0.64692,0.61538,0.62274,0.31651,2.12396,1.80195,2.27402,0.00152678,0.00152678,0.00152678
241,160.252,1.72468,1.57752,1.96123,0.64692,0.61538,0.62274,0.31651,2.12396,1.80195,2.27402,0.0015248,0.0015248,0.0015248
242,160.802,1.77072,1.51078,1.97747,0.64692,0.61538,0.62274,0.31651,2.12396,1.80195,2.27402,0.00152282,0.00152282,0.00152282
243,161.339,1.82246,1.73376,2.16584,0.64692,0.61538,0.62274,0.31651,2.12396,1.80195,2.27402,0.00152084,0.00152084,0.00152084
244,161.944,1.65754,1.45097,1.99367,0.67045,0.53846,0.6397,0.29756,2.25179,1.71974,2.40584,0.00151886,0.00151886,0.00151886
245,162.474,1.76712,1.50034,2.0058,0.67045,0.53846,0.6397,0.29756,2.25179,1.71974,2.40584,0.00151688,0.00151688,0.00151688
246,163.087,1.74437,1.37473,1.90938,0.67045,0.53846,0.6397,0.29756,2.25179,1.71974,2.40584,0.0015149,0.0015149,0.0015149
247,163.722,1.94338,1.62636,2.14279,0.67045,0.53846,0.6397,0.29756,2.25179,1.71974,2.40584,0.00151292,0.00151292,0.00151292
248,164.287,1.92949,1.6135,2.09295,0.77511,0.53108,0.61003,0.31107,2.07823,1.69978,2.28502,0.00151094,0.00151094,0.00151094
249,164.834,1.8383,1.56939,2.11661,0.77511,0.53108,0.61003,0.31107,2.07823,1.69978,2.28502,0.00150896,0.00150896,0.00150896
250,165.393,1.66565,1.40709,1.87933,0.77511,0.53108,0.61003,0.31107,2.07823,1.69978,2.28502,0.00150698,0.00150698,0.00150698
251,166.203,1.77678,1.34593,1.86605,0.77511,0.53108,0.61003,0.31107,2.07823,1.69978,2.28502,0.001505,0.001505,0.001505
252,167.312,1.79003,1.51568,1.92638,0.66926,0.46154,0.59265,0.31586,2.12725,1.77696,2.33538,0.00150302,0.00150302,0.00150302
253,168.106,1.7879,1.46504,1.96161,0.66926,0.46154,0.59265,0.31586,2.12725,1.77696,2.33538,0.00150104,0.00150104,0.00150104
254,168.916,1.62138,1.32411,1.77272,0.66926,0.46154,0.59265,0.31586,2.12725,1.77696,2.33538,0.00149906,0.00149906,0.00149906
255,169.772,1.93194,1.57279,2.18613,0.66926,0.46154,0.59265,0.31586,2.12725,1.77696,2.33538,0.00149708,0.00149708,0.00149708
256,170.351,1.66149,1.46076,1.86849,0.73049,0.53846,0.60705,0.33175,2.08803,1.70521,2.25739,0.0014951,0.0014951,0.0014951
257,170.919,1.86857,1.46073,2.04835,0.73049,0.53846,0.60705,0.33175,2.08803,1.70521,2.25739,0.00149312,0.00149312,0.00149312
258,171.471,1.74485,1.41185,1.94084,0.73049,0.53846,0.60705,0.33175,2.08803,1.70521,2.25739,0.00149114,0.00149114,0.00149114
259,172.013,1.82164,1.44605,2.00624,0.73049,0.53846,0.60705,0.33175,2.08803,1.70521,2.25739,0.00148916,0.00148916,0.00148916
260,172.63,1.85877,1.68512,2.21457,0.77063,0.53846,0.65821,0.34787,2.0672,1.74523,2.24934,0.00148718,0.00148718,0.00148718
261,173.202,2.08004,1.89332,2.29287,0.77063,0.53846,0.65821,0.34787,2.0672,1.74523,2.24934,0.0014852,0.0014852,0.0014852
262,173.892,1.70711,1.39686,1.92652,0.77063,0.53846,0.65821,0.34787,2.0672,1.74523,2.24934,0.00148322,0.00148322,0.00148322
263,174.452,1.5904,1.45036,1.89089,0.77063,0.53846,0.65821,0.34787,2.0672,1.74523,2.24934,0.00148124,0.00148124,0.00148124
264,175.047,1.78363,1.52873,2.09499,0.87722,0.55074,0.70045,0.31832,2.19574,1.71438,2.38543,0.00147926,0.00147926,0.00147926
265,175.602,2.03328,1.40721,2.05095,0.87722,0.55074,0.70045,0.31832,2.19574,1.71438,2.38543,0.00147728,0.00147728,0.00147728
266,176.157,1.70549,1.42734,1.88749,0.87722,0.55074,0.70045,0.31832,2.19574,1.71438,2.38543,0.0014753,0.0014753,0.0014753
267,176.696,1.76868,1.41874,1.95363,0.87722,0.55074,0.70045,0.31832,2.19574,1.71438,2.38543,0.00147332,0.00147332,0.00147332
268,177.285,1.69086,1.40177,1.89928,0.6618,0.60303,0.61465,0.29274,2.08513,1.73762,2.31583,0.00147134,0.00147134,0.00147134
269,178.102,1.80798,1.50529,1.98799,0.6618,0.60303,0.61465,0.29274,2.08513,1.73762,2.31583,0.00146936,0.00146936,0.00146936
270,178.661,1.59487,1.44804,1.93207,0.6618,0.60303,0.61465,0.29274,2.08513,1.73762,2.31583,0.00146738,0.00146738,0.00146738
271,179.219,1.61195,1.29206,1.80512,0.6618,0.60303,0.61465,0.29274,2.08513,1.73762,2.31583,0.0014654,0.0014654,0.0014654
272,179.77,1.82699,1.49772,2.05509,0.87879,0.53846,0.72453,0.3661,2.06578,1.63397,2.19621,0.00146342,0.00146342,0.00146342
273,180.629,1.48783,1.2452,1.81482,0.87879,0.53846,0.72453,0.3661,2.06578,1.63397,2.19621,0.00146144,0.00146144,0.00146144
274,181.461,1.86248,1.50707,1.93643,0.87879,0.53846,0.72453,0.3661,2.06578,1.63397,2.19621,0.00145946,0.00145946,0.00145946
275,182.263,1.70358,1.42719,1.98272,0.87879,0.53846,0.72453,0.3661,2.06578,1.63397,2.19621,0.00145748,0.00145748,0.00145748
276,183.127,1.72855,1.4489,1.96575,0.75969,0.84615,0.82323,0.40714,2.09179,1.46551,2.11609,0.0014555,0.0014555,0.0014555
277,184.143,1.73041,1.50828,1.94169,0.75969,0.84615,0.82323,0.40714,2.09179,1.46551,2.11609,0.00145352,0.00145352,0.00145352
278,184.83,1.57927,1.37211,1.81038,0.75969,0.84615,0.82323,0.40714,2.09179,1.46551,2.11609,0.00145154,0.00145154,0.00145154
279,185.458,1.44696,1.40193,1.64949,0.75969,0.84615,0.82323,0.40714,2.09179,1.46551,2.11609,0.00144956,0.00144956,0.00144956
280,186.068,1.60635,1.2831,1.79099,0.77199,0.61538,0.74788,0.3594,1.99606,1.40228,2.06422,0.00144758,0.00144758,0.00144758
281,186.643,1.63158,1.36014,1.87222,0.77199,0.61538,0.74788,0.3594,1.99606,1.40228,2.06422,0.0014456,0.0014456,0.0014456
282,187.209,1.58903,1.44609,1.82014,0.77199,0.61538,0.74788,0.3594,1.99606,1.40228,2.06422,0.00144362,0.00144362,0.00144362
283,187.787,1.54752,1.2847,1.79005,0.77199,0.61538,0.74788,0.3594,1.99606,1.40228,2.06422,0.00144164,0.00144164,0.00144164
284,188.566,1.68804,1.39502,1.94915,0.78518,0.69231,0.79043,0.40969,1.97456,1.36937,2.02529,0.00143966,0.00143966,0.00143966
285,189.139,1.65275,1.3522,1.8982,0.78518,0.69231,0.79043,0.40969,1.97456,1.36937,2.02529,0.00143768,0.00143768,0.00143768
286,189.71,1.49278,1.39407,1.81421,0.78518,0.69231,0.79043,0.40969,1.97456,1.36937,2.02529,0.0014357,0.0014357,0.0014357
287,190.264,1.61598,1.42823,1.88556,0.78518,0.69231,0.79043,0.40969,1.97456,1.36937,2.02529,0.00143372,0.00143372,0.00143372
288,190.857,1.72352,1.53249,1.96771,0.77924,0.76923,0.79504,0.38891,2.12685,1.46128,2.11949,0.00143174,0.00143174,0.00143174
289,191.411,1.60179,1.47581,1.79624,0.77924,0.76923,0.79504,0.38891,2.12685,1.46128,2.11949,0.00142976,0.00142976,0.00142976
290,191.987,1.55808,1.26646,1.73453,0.77924,0.76923,0.79504,0.38891,2.12685,1.46128,2.11949,0.00142778,0.00142778,0.00142778
291,192.517,1.59665,1.22282,1.72566,0.77924,0.76923,0.79504,0.38891,2.12685,1.46128,2.11949,0.0014258,0.0014258,0.0014258
292,193.153,1.92043,1.47081,2.01615,0.71023,0.75502,0.78397,0.40292,2.04803,1.46318,2.16485,0.00142382,0.00142382,0.00142382
293,193.74,1.62019,1.32559,1.84295,0.71023,0.75502,0.78397,0.40292,2.04803,1.46318,2.16485,0.00142184,0.00142184,0.00142184
294,194.386,1.32796,1.11245,1.55089,0.71023,0.75502,0.78397,0.40292,2.04803,1.46318,2.16485,0.00141986,0.00141986,0.00141986
295,195.171,1.5158,1.23414,1.67408,0.71023,0.75502,0.78397,0.40292,2.04803,1.46318,2.16485,0.00141788,0.00141788,0.00141788
296,196.053,1.55519,1.28329,1.74697,0.44993,0.76923,0.65338,0.29247,2.05789,1.62175,2.22366,0.0014159,0.0014159,0.0014159
297,196.867,1.75045,1.32221,1.92748,0.44993,0.76923,0.65338,0.29247,2.05789,1.62175,2.22366,0.00141392,0.00141392,0.00141392
298,197.697,1.72261,1.42131,1.97871,0.44993,0.76923,0.65338,0.29247,2.05789,1.62175,2.22366,0.00141194,0.00141194,0.00141194
299,198.794,1.84589,1.48979,1.99051,0.44993,0.76923,0.65338,0.29247,2.05789,1.62175,2.22366,0.00140996,0.00140996,0.00140996
300,199.386,1.80408,1.54738,2.11012,0.44662,0.69231,0.63758,0.30624,2.0732,1.64218,2.20899,0.00140798,0.00140798,0.00140798
301,199.975,1.49894,1.25464,1.72889,0.44662,0.69231,0.63758,0.30624,2.0732,1.64218,2.20899,0.001406,0.001406,0.001406
302,200.529,1.49091,1.26041,1.70327,0.44662,0.69231,0.63758,0.30624,2.0732,1.64218,2.20899,0.00140402,0.00140402,0.00140402
303,201.168,1.83703,1.5208,2.01515,0.44662,0.69231,0.63758,0.30624,2.0732,1.64218,2.20899,0.00140204,0.00140204,0.00140204
304,201.741,1.82715,1.63797,2.08766,0.75627,0.69231,0.77677,0.31685,2.23111,1.66827,2.24758,0.00140006,0.00140006,0.00140006
305,202.333,1.77707,1.18711,1.67401,0.75627,0.69231,0.77677,0.31685,2.23111,1.66827,2.24758,0.00139808,0.00139808,0.00139808
306,202.891,1.95146,1.38666,1.93636,0.75627,0.69231,0.77677,0.31685,2.23111,1.66827,2.24758,0.0013961,0.0013961,0.0013961
307,203.467,1.7951,1.44807,2.07934,0.75627,0.69231,0.77677,0.31685,2.23111,1.66827,2.24758,0.00139412,0.00139412,0.00139412
308,204.158,1.64093,1.47432,1.75248,1,0.59342,0.77807,0.29691,2.23901,1.69345,2.28751,0.00139214,0.00139214,0.00139214
309,204.723,1.81123,1.51369,2.08866,1,0.59342,0.77807,0.29691,2.23901,1.69345,2.28751,0.00139016,0.00139016,0.00139016
310,205.264,1.83163,1.38932,1.98503,1,0.59342,0.77807,0.29691,2.23901,1.69345,2.28751,0.00138818,0.00138818,0.00138818
311,206.069,1.63595,1.40024,1.88749,1,0.59342,0.77807,0.29691,2.23901,1.69345,2.28751,0.0013862,0.0013862,0.0013862
312,206.647,1.80166,1.43165,1.93122,0.74883,0.61538,0.74779,0.29944,2.11243,1.66703,2.25165,0.00138422,0.00138422,0.00138422
313,207.198,1.55236,1.45642,1.85834,0.74883,0.61538,0.74779,0.29944,2.11243,1.66703,2.25165,0.00138224,0.00138224,0.00138224
314,207.749,1.69081,1.4052,1.90472,0.74883,0.61538,0.74779,0.29944,2.11243,1.66703,2.25165,0.00138026,0.00138026,0.00138026
315,208.322,1.58754,1.36942,1.88622,0.74883,0.61538,0.74779,0.29944,2.11243,1.66703,2.25165,0.00137828,0.00137828,0.00137828
316,209.497,1.7107,1.35762,1.81364,0.75003,0.46154,0.66938,0.28402,1.93523,1.63508,2.14991,0.0013763,0.0013763,0.0013763
317,210.277,1.64042,1.31622,1.89444,0.75003,0.46154,0.66938,0.28402,1.93523,1.63508,2.14991,0.00137432,0.00137432,0.00137432
318,211.178,1.50721,1.25969,1.83074,0.75003,0.46154,0.66938,0.28402,1.93523,1.63508,2.14991,0.00137234,0.00137234,0.00137234
319,212.543,1.76641,1.39913,2.05756,0.75003,0.46154,0.66938,0.28402,1.93523,1.63508,2.14991,0.00137036,0.00137036,0.00137036
320,213.28,1.51503,1.38345,1.87521,0.57894,0.74145,0.68169,0.32415,1.85283,1.57839,2.06365,0.00136838,0.00136838,0.00136838
321,213.909,1.59695,1.36508,1.91447,0.57894,0.74145,0.68169,0.32415,1.85283,1.57839,2.06365,0.0013664,0.0013664,0.0013664
322,214.547,1.47733,1.22733,1.6883,0.57894,0.74145,0.68169,0.32415,1.85283,1.57839,2.06365,0.00136442,0.00136442,0.00136442
323,215.134,1.50535,1.23264,1.64627,0.57894,0.74145,0.68169,0.32415,1.85283,1.57839,2.06365,0.00136244,0.00136244,0.00136244
324,215.724,1.57077,1.32794,1.80516,0.70911,0.61538,0.68958,0.34205,1.77017,1.52627,1.99176,0.00136046,0.00136046,0.00136046
325,216.414,1.53724,1.19073,1.74693,0.70911,0.61538,0.68958,0.34205,1.77017,1.52627,1.99176,0.00135848,0.00135848,0.00135848
326,216.981,1.59805,1.25271,1.79875,0.70911,0.61538,0.68958,0.34205,1.77017,1.52627,1.99176,0.0013565,0.0013565,0.0013565
327,217.478,1.36679,1.1384,1.56193,0.70911,0.61538,0.68958,0.34205,1.77017,1.52627,1.99176,0.00135452,0.00135452,0.00135452
328,218.137,1.57672,1.31783,1.73353,0.57745,0.6316,0.67742,0.37221,1.78048,1.57982,1.97691,0.00135254,0.00135254,0.00135254
329,218.702,1.49841,1.24315,1.72946,0.57745,0.6316,0.67742,0.37221,1.78048,1.57982,1.97691,0.00135056,0.00135056,0.00135056
330,219.311,1.77025,1.36387,2.00834,0.57745,0.6316,0.67742,0.37221,1.78048,1.57982,1.97691,0.00134858,0.00134858,0.00134858
331,219.851,1.61945,1.22417,1.79485,0.57745,0.6316,0.67742,0.37221,1.78048,1.57982,1.97691,0.0013466,0.0013466,0.0013466
332,220.618,1.50235,1.16886,1.71798,0.50553,0.76923,0.65278,0.32205,1.91012,1.60218,2.07364,0.00134462,0.00134462,0.00134462
333,221.209,1.96324,1.6593,2.28395,0.50553,0.76923,0.65278,0.32205,1.91012,1.60218,2.07364,0.00134264,0.00134264,0.00134264
334,221.788,1.55436,1.12122,1.68951,0.50553,0.76923,0.65278,0.32205,1.91012,1.60218,2.07364,0.00134066,0.00134066,0.00134066
335,222.369,1.39917,1.16112,1.61223,0.50553,0.76923,0.65278,0.32205,1.91012,1.60218,2.07364,0.00133868,0.00133868,0.00133868
336,223.003,1.65331,1.57737,2.00142,0.85217,0.69231,0.78275,0.36818,1.7974,1.61947,1.99009,0.0013367,0.0013367,0.0013367
337,223.856,1.40116,1.13452,1.66136,0.85217,0.69231,0.78275,0.36818,1.7974,1.61947,1.99009,0.00133472,0.00133472,0.00133472
338,224.763,1.61341,1.28706,1.89066,0.85217,0.69231,0.78275,0.36818,1.7974,1.61947,1.99009,0.00133274,0.00133274,0.00133274
339,225.585,1.79205,1.26312,1.90157,0.85217,0.69231,0.78275,0.36818,1.7974,1.61947,1.99009,0.00133076,0.00133076,0.00133076
340,226.502,1.43112,1.11938,1.69606,0.88849,0.6132,0.7775,0.42561,1.74174,1.57764,1.97681,0.00132878,0.00132878,0.00132878
341,227.35,1.58408,1.24637,1.72342,0.88849,0.6132,0.7775,0.42561,1.74174,1.57764,1.97681,0.0013268,0.0013268,0.0013268
342,227.932,1.66098,1.32735,1.85168,0.88849,0.6132,0.7775,0.42561,1.74174,1.57764,1.97681,0.00132482,0.00132482,0.00132482
343,228.951,1.57105,1.24329,1.87385,0.88849,0.6132,0.7775,0.42561,1.74174,1.57764,1.97681,0.00132284,0.00132284,0.00132284
344,229.717,1.37817,1.16691,1.59935,0.72646,0.69231,0.7685,0.4464,1.76985,1.46671,2.01527,0.00132086,0.00132086,0.00132086
345,230.295,1.50803,1.24419,1.74166,0.72646,0.69231,0.7685,0.4464,1.76985,1.46671,2.01527,0.00131888,0.00131888,0.00131888
346,230.936,1.60913,1.28415,1.73445,0.72646,0.69231,0.7685,0.4464,1.76985,1.46671,2.01527,0.0013169,0.0013169,0.0013169
347,231.451,1.35308,1.11417,1.52509,0.72646,0.69231,0.7685,0.4464,1.76985,1.46671,2.01527,0.00131492,0.00131492,0.00131492
348,232.106,1.48886,1.22589,1.85015,0.664,0.69231,0.72965,0.40043,1.77977,1.47675,1.97687,0.00131294,0.00131294,0.00131294
349,232.882,1.55624,1.34267,1.70059,0.664,0.69231,0.72965,0.40043,1.77977,1.47675,1.97687,0.00131096,0.00131096,0.00131096
350,233.471,1.48563,1.13124,1.66926,0.664,0.69231,0.72965,0.40043,1.77977,1.47675,1.97687,0.00130898,0.00130898,0.00130898
351,234.098,1.61799,1.33252,1.79358,0.664,0.69231,0.72965,0.40043,1.77977,1.47675,1.97687,0.001307,0.001307,0.001307
352,234.72,1.41016,1.23749,1.62908,0.69352,0.76923,0.71289,0.37366,1.71758,1.57427,1.97456,0.00130502,0.00130502,0.00130502
353,235.279,1.61139,1.30371,1.91619,0.69352,0.76923,0.71289,0.37366,1.71758,1.57427,1.97456,0.00130304,0.00130304,0.00130304
354,235.94,1.32073,1.20378,1.72856,0.69352,0.76923,0.71289,0.37366,1.71758,1.57427,1.97456,0.00130106,0.00130106,0.00130106
355,236.509,1.52894,1.41879,1.87253,0.69352,0.76923,0.71289,0.37366,1.71758,1.57427,1.97456,0.00129908,0.00129908,0.00129908
356,237.078,1.31341,1.1978,1.59709,0.76799,0.84615,0.71577,0.37099,1.72561,1.57353,1.96893,0.0012971,0.0012971,0.0012971
357,237.85,1.47605,1.21932,1.74184,0.76799,0.84615,0.71577,0.37099,1.72561,1.57353,1.96893,0.00129512,0.00129512,0.00129512
358,238.725,1.28529,1.0871,1.59169,0.76799,0.84615,0.71577,0.37099,1.72561,1.57353,1.96893,0.00129314,0.00129314,0.00129314
359,239.566,1.30367,1.11379,1.5806,0.76799,0.84615,0.71577,0.37099,1.72561,1.57353,1.96893,0.00129116,0.00129116,0.00129116
360,240.477,1.59586,1.32002,1.79086,0.6707,0.84615,0.70458,0.36475,1.71258,1.54966,1.99929,0.00128918,0.00128918,0.00128918
361,241.348,1.50936,1.19633,1.78724,0.6707,0.84615,0.70458,0.36475,1.71258,1.54966,1.99929,0.0012872,0.0012872,0.0012872
362,241.977,1.43946,1.15236,1.66843,0.6707,0.84615,0.70458,0.36475,1.71258,1.54966,1.99929,0.00128522,0.00128522,0.00128522
363,242.584,1.43447,1.10639,1.68065,0.6707,0.84615,0.70458,0.36475,1.71258,1.54966,1.99929,0.00128324,0.00128324,0.00128324
364,243.348,1.48662,1.14474,1.70906,0.70333,0.84615,0.73955,0.34625,1.85893,1.55643,2.08491,0.00128126,0.00128126,0.00128126
365,243.9,1.42029,1.10073,1.61493,0.70333,0.84615,0.73955,0.34625,1.85893,1.55643,2.08491,0.00127928,0.00127928,0.00127928
366,244.541,1.36491,1.12483,1.57748,0.70333,0.84615,0.73955,0.34625,1.85893,1.55643,2.08491,0.0012773,0.0012773,0.0012773
367,245.122,1.38867,1.1864,1.67439,0.70333,0.84615,0.73955,0.34625,1.85893,1.55643,2.08491,0.00127532,0.00127532,0.00127532
368,245.762,1.33317,1.11016,1.56562,0.56785,0.84615,0.72103,0.34528,1.8948,1.5121,2.07895,0.00127334,0.00127334,0.00127334
369,246.337,1.4063,1.24999,1.57965,0.56785,0.84615,0.72103,0.34528,1.8948,1.5121,2.07895,0.00127136,0.00127136,0.00127136
370,246.925,1.4521,1.15501,1.84138,0.56785,0.84615,0.72103,0.34528,1.8948,1.5121,2.07895,0.00126938,0.00126938,0.00126938
371,247.507,1.67304,1.38306,1.9309,0.56785,0.84615,0.72103,0.34528,1.8948,1.5121,2.07895,0.0012674,0.0012674,0.0012674
372,248.078,1.4374,1.09765,1.67023,0.57163,0.69231,0.7483,0.38489,1.86287,1.44709,2.01522,0.00126542,0.00126542,0.00126542
