epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,119.952,0.70231,0.64139,0.94773,0.80639,0.76923,0.80368,0.33798,1.9426,1.41714,1.85285,0.00163568,0.00163568,0.00163568
186,120.502,0.78953,0.6837,0.98913,0.80639,0.76923,0.80368,0.33798,1.9426,1.41714,1.85285,0.0016337,0.0016337,0.0016337
187,121.081,0.92903,0.89472,1.05791,0.80639,0.76923,0.80368,0.33798,1.9426,1.41714,1.85285,0.00163172,0.00163172,0.00163172
188,121.716,0.76514,0.67967,0.95721,0.8318,0.76144,0.8233,0.36834,1.76268,1.35549,1.64332,0.00162974,0.00162974,0.00162974
189,122.574,0.8224,0.74551,1.04343,0.8318,0.76144,0.8233,0.36834,1.76268,1.35549,1.64332,0.00162776,0.00162776,0.00162776
190,123.367,0.71779,0.69199,0.93597,0.8318,0.76144,0.8233,0.36834,1.76268,1.35549,1.64332,0.00162578,0.00162578,0.00162578
191,124.144,0.78931,0.65124,0.9787,0.8318,0.76144,0.8233,0.36834,1.76268,1.35549,1.64332,0.0016238,0.0016238,0.0016238
192,125.111,0.81679,0.83578,1.03718,0.66959,0.84615,0.79099,0.32137,1.79537,1.39274,1.70694,0.00162182,0.00162182,0.00162182
193,126.034,0.82798,0.76339,1.06359,0.66959,0.84615,0.79099,0.32137,1.79537,1.39274,1.70694,0.00161984,0.00161984,0.00161984
194,126.656,0.84967,0.71563,1.0378,0.66959,0.84615,0.79099,0.32137,1.79537,1.39274,1.70694,0.00161786,0.00161786,0.00161786
195,127.2,0.723,0.67499,0.91178,0.66959,0.84615,0.79099,0.32137,1.79537,1.39274,1.70694,0.00161588,0.00161588,0.00161588
196,127.895,0.77206,0.70684,0.97123,0.82917,0.7481,0.71805,0.32674,1.71813,1.40709,1.73723,0.0016139,0.0016139,0.0016139
197,128.464,0.66991,0.663,0.90223,0.82917,0.7481,0.71805,0.32674,1.71813,1.40709,1.73723,0.00161192,0.00161192,0.00161192
198,129.043,0.77352,0.74374,1.0014,0.82917,0.7481,0.71805,0.32674,1.71813,1.40709,1.73723,0.00160994,0.00160994,0.00160994
199,129.599,0.68398,0.62791,0.97752,0.82917,0.7481,0.71805,0.32674,1.71813,1.40709,1.73723,0.00160796,0.00160796,0.00160796
200,130.186,0.71353,0.72003,0.96479,0.80796,0.69231,0.68908,0.36794,1.66642,1.30755,1.69639,0.00160598,0.00160598,0.00160598
201,130.747,0.91436,0.81055,1.05243,0.80796,0.69231,0.68908,0.36794,1.66642,1.30755,1.69639,0.001604,0.001604,0.001604
202,131.208,0.80654,0.70021,0.97409,0.80796,0.69231,0.68908,0.36794,1.66642,1.30755,1.69639,0.00160202,0.00160202,0.00160202
203,131.858,0.78753,0.66188,0.97266,0.80796,0.69231,0.68908,0.36794,1.66642,1.30755,1.69639,0.00160004,0.00160004,0.00160004
204,132.432,0.66618,0.64963,0.96426,0.74386,0.76923,0.70797,0.39064,1.71534,1.3965,1.69148,0.00159806,0.00159806,0.00159806
205,132.986,0.66742,0.64838,0.95423,0.74386,0.76923,0.70797,0.39064,1.71534,1.3965,1.69148,0.00159608,0.00159608,0.00159608
206,133.536,0.76027,0.6276,0.97017,0.74386,0.76923,0.70797,0.39064,1.71534,1.3965,1.69148,0.0015941,0.0015941,0.0015941
207,134.082,0.78656,0.69425,1.007,0.74386,0.76923,0.70797,0.39064,1.71534,1.3965,1.69148,0.00159212,0.00159212,0.00159212
208,134.863,0.71038,0.69802,0.93059,0.7151,0.61538,0.75483,0.34928,1.9615,1.36043,1.95613,0.00159014,0.00159014,0.00159014
209,135.412,0.72039,0.74602,0.97277,0.7151,0.61538,0.75483,0.34928,1.9615,1.36043,1.95613,0.00158816,0.00158816,0.00158816
210,136.186,0.84224,0.69009,1.00824,0.7151,0.61538,0.75483,0.34928,1.9615,1.36043,1.95613,0.00158618,0.00158618,0.00158618
211,137.033,0.79608,0.66967,0.99591,0.7151,0.61538,0.75483,0.34928,1.9615,1.36043,1.95613,0.0015842,0.0015842,0.0015842
212,137.889,0.8168,0.77064,0.96059,0.73272,0.69231,0.76046,0.35799,1.80408,1.43618,1.77322,0.00158222,0.00158222,0.00158222
213,138.579,0.6685,0.61857,0.91709,0.73272,0.69231,0.76046,0.35799,1.80408,1.43618,1.77322,0.00158024,0.00158024,0.00158024
214,139.497,0.76574,0.66512,0.94192,0.73272,0.69231,0.76046,0.35799,1.80408,1.43618,1.77322,0.00157826,0.00157826,0.00157826
215,140.193,0.68199,0.6561,0.94917,0.73272,0.69231,0.76046,0.35799,1.80408,1.43618,1.77322,0.00157628,0.00157628,0.00157628
216,140.772,0.79845,0.6767,1.0084,0.61156,0.76923,0.71807,0.38203,1.66848,1.53345,1.612,0.0015743,0.0015743,0.0015743
217,141.344,0.76278,0.70793,0.98659,0.61156,0.76923,0.71807,0.38203,1.66848,1.53345,1.612,0.00157232,0.00157232,0.00157232
218,141.908,0.67159,0.63412,0.91678,0.61156,0.76923,0.71807,0.38203,1.66848,1.53345,1.612,0.00157034,0.00157034,0.00157034
219,142.477,0.71787,0.61626,0.91685,0.61156,0.76923,0.71807,0.38203,1.66848,1.53345,1.612,0.00156836,0.00156836,0.00156836
220,143.055,0.7387,0.68877,0.99529,0.72669,0.61373,0.72723,0.36016,1.5965,1.72824,1.5652,0.00156638,0.00156638,0.00156638
221,143.614,0.73921,0.64396,0.95986,0.72669,0.61373,0.72723,0.36016,1.5965,1.72824,1.5652,0.0015644,0.0015644,0.0015644
222,144.166,0.7094,0.64751,0.92803,0.72669,0.61373,0.72723,0.36016,1.5965,1.72824,1.5652,0.00156242,0.00156242,0.00156242
223,144.742,0.70992,0.64627,0.96685,0.72669,0.61373,0.72723,0.36016,1.5965,1.72824,1.5652,0.00156044,0.00156044,0.00156044
224,145.53,0.68911,0.67626,0.96908,0.93054,0.46154,0.65292,0.34304,1.56424,1.5965,1.59196,0.00155846,0.00155846,0.00155846
225,146.101,0.67844,0.62397,0.99266,0.93054,0.46154,0.65292,0.34304,1.56424,1.5965,1.59196,0.00155648,0.00155648,0.00155648
226,146.683,0.76831,0.72746,0.97532,0.93054,0.46154,0.65292,0.34304,1.56424,1.5965,1.59196,0.0015545,0.0015545,0.0015545
227,147.226,0.73069,0.65132,0.98233,0.93054,0.46154,0.65292,0.34304,1.56424,1.5965,1.59196,0.00155252,0.00155252,0.00155252
228,147.812,0.62886,0.61812,0.91443,0.61392,0.76923,0.70195,0.34059,1.66954,1.46346,1.62371,0.00155054,0.00155054,0.00155054
229,148.374,0.73695,0.62304,0.93466,0.61392,0.76923,0.70195,0.34059,1.66954,1.46346,1.62371,0.00154856,0.00154856,0.00154856
230,148.902,0.65693,0.57354,0.86833,0.61392,0.76923,0.70195,0.34059,1.66954,1.46346,1.62371,0.00154658,0.00154658,0.00154658
231,149.481,0.69329,0.61596,0.9002,0.61392,0.76923,0.70195,0.34059,1.66954,1.46346,1.62371,0.0015446,0.0015446,0.0015446
232,150.135,0.83594,0.68372,1.02963,0.5907,0.76923,0.77485,0.42241,1.60542,1.49341,1.5586,0.00154262,0.00154262,0.00154262
233,150.948,0.71439,0.6251,0.97447,0.5907,0.76923,0.77485,0.42241,1.60542,1.49341,1.5586,0.00154064,0.00154064,0.00154064
234,151.794,0.72692,0.59568,0.96532,0.5907,0.76923,0.77485,0.42241,1.60542,1.49341,1.5586,0.00153866,0.00153866,0.00153866
235,152.543,0.73702,0.65844,0.96201,0.5907,0.76923,0.77485,0.42241,1.60542,1.49341,1.5586,0.00153668,0.00153668,0.00153668
236,153.482,0.69518,0.60457,0.94899,0.72743,0.69231,0.84213,0.47572,1.57796,1.65496,1.55049,0.0015347,0.0015347,0.0015347
237,154.242,0.75427,0.61841,0.96425,0.72743,0.69231,0.84213,0.47572,1.57796,1.65496,1.55049,0.00153272,0.00153272,0.00153272
238,154.833,0.70304,0.63192,0.96883,0.72743,0.69231,0.84213,0.47572,1.57796,1.65496,1.55049,0.00153074,0.00153074,0.00153074
239,155.431,0.67098,0.5886,0.87748,0.72743,0.69231,0.84213,0.47572,1.57796,1.65496,1.55049,0.00152876,0.00152876,0.00152876
240,156.238,0.65725,0.55686,0.90008,0.75448,0.71021,0.80814,0.44813,1.68192,1.57944,1.65494,0.00152678,0.00152678,0.00152678
241,156.866,0.63976,0.61297,0.86941,0.75448,0.71021,0.80814,0.44813,1.68192,1.57944,1.65494,0.0015248,0.0015248,0.0015248
242,157.422,0.63638,0.58738,0.95124,0.75448,0.71021,0.80814,0.44813,1.68192,1.57944,1.65494,0.00152282,0.00152282,0.00152282
243,158.169,0.75276,0.6917,0.98922,0.75448,0.71021,0.80814,0.44813,1.68192,1.57944,1.65494,0.00152084,0.00152084,0.00152084
244,158.77,0.6576,0.59189,0.95313,0.6251,0.89871,0.79277,0.35714,1.9363,1.38961,1.83448,0.00151886,0.00151886,0.00151886
245,159.378,0.62396,0.57671,0.91955,0.6251,0.89871,0.79277,0.35714,1.9363,1.38961,1.83448,0.00151688,0.00151688,0.00151688
246,159.973,0.69362,0.60956,0.94304,0.6251,0.89871,0.79277,0.35714,1.9363,1.38961,1.83448,0.0015149,0.0015149,0.0015149
247,160.548,0.74274,0.63656,0.94629,0.6251,0.89871,0.79277,0.35714,1.9363,1.38961,1.83448,0.00151292,0.00151292,0.00151292
248,161.096,0.7423,0.63592,0.97066,0.7639,0.74789,0.79693,0.37565,1.84529,1.30587,1.72591,0.00151094,0.00151094,0.00151094
249,161.69,0.85312,0.72834,0.97068,0.7639,0.74789,0.79693,0.37565,1.84529,1.30587,1.72591,0.00150896,0.00150896,0.00150896
250,162.239,0.73583,0.65433,0.9506,0.7639,0.74789,0.79693,0.37565,1.84529,1.30587,1.72591,0.00150698,0.00150698,0.00150698
251,162.736,0.75707,0.59925,0.9109,0.7639,0.74789,0.79693,0.37565,1.84529,1.30587,1.72591,0.001505,0.001505,0.001505
252,163.349,0.65074,0.55972,0.92467,0.78833,0.61538,0.78663,0.48855,1.71801,1.21539,1.61861,0.00150302,0.00150302,0.00150302
253,163.914,0.76349,0.61275,0.97425,0.78833,0.61538,0.78663,0.48855,1.71801,1.21539,1.61861,0.00150104,0.00150104,0.00150104
254,164.868,0.66431,0.60605,0.87786,0.78833,0.61538,0.78663,0.48855,1.71801,1.21539,1.61861,0.00149906,0.00149906,0.00149906
255,165.686,0.76031,0.62639,1.00463,0.78833,0.61538,0.78663,0.48855,1.71801,1.21539,1.61861,0.00149708,0.00149708,0.00149708
256,166.99,0.76085,0.62794,0.98685,0.74442,0.67342,0.72611,0.41333,1.75617,1.26202,1.65896,0.0014951,0.0014951,0.0014951
257,167.899,0.70178,0.609,0.94548,0.74442,0.67342,0.72611,0.41333,1.75617,1.26202,1.65896,0.00149312,0.00149312,0.00149312
258,168.741,0.64432,0.60818,0.91219,0.74442,0.67342,0.72611,0.41333,1.75617,1.26202,1.65896,0.00149114,0.00149114,0.00149114
259,169.368,0.815,0.71378,0.98758,0.74442,0.67342,0.72611,0.41333,1.75617,1.26202,1.65896,0.00148916,0.00148916,0.00148916
260,169.9,0.91661,0.75252,1.08962,0.96357,0.46154,0.66152,0.42799,1.65429,1.45791,1.50303,0.00148718,0.00148718,0.00148718
261,170.571,0.94014,0.85412,1.11181,0.96357,0.46154,0.66152,0.42799,1.65429,1.45791,1.50303,0.0014852,0.0014852,0.0014852
262,171.172,0.7165,0.63487,0.97615,0.96357,0.46154,0.66152,0.42799,1.65429,1.45791,1.50303,0.00148322,0.00148322,0.00148322
263,171.756,0.59137,0.56568,0.94869,0.96357,0.46154,0.66152,0.42799,1.65429,1.45791,1.50303,0.00148124,0.00148124,0.00148124
264,172.374,0.67233,0.57579,0.94522,0.96115,0.53846,0.69825,0.41892,1.7635,1.48615,1.65304,0.00147926,0.00147926,0.00147926
265,172.922,0.87798,0.71948,1.00574,0.96115,0.53846,0.69825,0.41892,1.7635,1.48615,1.65304,0.00147728,0.00147728,0.00147728
266,173.468,0.6795,0.56671,0.90587,0.96115,0.53846,0.69825,0.41892,1.7635,1.48615,1.65304,0.0014753,0.0014753,0.0014753
267,174.063,0.76428,0.61718,0.98066,0.96115,0.53846,0.69825,0.41892,1.7635,1.48615,1.65304,0.00147332,0.00147332,0.00147332
268,174.652,0.75288,0.60961,0.93447,1,0.53699,0.67851,0.40208,1.66669,1.48701,1.57348,0.00147134,0.00147134,0.00147134
269,175.186,0.80169,0.66892,0.99487,1,0.53699,0.67851,0.40208,1.66669,1.48701,1.57348,0.00146936,0.00146936,0.00146936
270,175.729,0.6614,0.55739,0.94781,1,0.53699,0.67851,0.40208,1.66669,1.48701,1.57348,0.00146738,0.00146738,0.00146738
271,176.301,0.67704,0.55242,0.92031,1,0.53699,0.67851,0.40208,1.66669,1.48701,1.57348,0.0014654,0.0014654,0.0014654
272,177.106,0.70046,0.62442,0.95738,0.71961,0.61538,0.67821,0.43963,1.5247,1.51747,1.55516,0.00146342,0.00146342,0.00146342
273,177.692,0.62997,0.59516,0.93164,0.71961,0.61538,0.67821,0.43963,1.5247,1.51747,1.55516,0.00146144,0.00146144,0.00146144
274,178.384,0.70776,0.65118,0.92061,0.71961,0.61538,0.67821,0.43963,1.5247,1.51747,1.55516,0.00145946,0.00145946,0.00145946
275,179.099,0.76099,0.66746,0.97085,0.71961,0.61538,0.67821,0.43963,1.5247,1.51747,1.55516,0.00145748,0.00145748,0.00145748
276,180.042,0.74177,0.62846,1.0458,0.59358,0.61538,0.62797,0.42955,1.53399,1.38903,1.55156,0.0014555,0.0014555,0.0014555
277,180.873,0.69286,0.68031,0.93478,0.59358,0.61538,0.62797,0.42955,1.53399,1.38903,1.55156,0.00145352,0.00145352,0.00145352
278,181.782,0.63209,0.61758,0.93444,0.59358,0.61538,0.62797,0.42955,1.53399,1.38903,1.55156,0.00145154,0.00145154,0.00145154
279,182.586,0.63507,0.61258,0.86062,0.59358,0.61538,0.62797,0.42955,1.53399,1.38903,1.55156,0.00144956,0.00144956,0.00144956
280,183.121,0.64453,0.56143,0.91286,0.763,0.76923,0.74077,0.42122,1.6983,1.28804,1.64033,0.00144758,0.00144758,0.00144758
281,183.732,0.6329,0.56026,0.92127,0.763,0.76923,0.74077,0.42122,1.6983,1.28804,1.64033,0.0014456,0.0014456,0.0014456
282,184.302,0.76121,0.62933,0.99214,0.763,0.76923,0.74077,0.42122,1.6983,1.28804,1.64033,0.00144362,0.00144362,0.00144362
283,184.86,0.64948,0.54222,0.91156,0.763,0.76923,0.74077,0.42122,1.6983,1.28804,1.64033,0.00144164,0.00144164,0.00144164
284,185.801,0.66155,0.6065,0.9685,0.69283,0.76923,0.68249,0.36777,1.78852,1.28563,1.69474,0.00143966,0.00143966,0.00143966
285,186.381,0.72786,0.63894,1.00103,0.69283,0.76923,0.68249,0.36777,1.78852,1.28563,1.69474,0.00143768,0.00143768,0.00143768
286,186.941,0.73976,0.61747,0.96117,0.69283,0.76923,0.68249,0.36777,1.78852,1.28563,1.69474,0.0014357,0.0014357,0.0014357
287,187.561,0.61906,0.57075,0.89125,0.69283,0.76923,0.68249,0.36777,1.78852,1.28563,1.69474,0.00143372,0.00143372,0.00143372
288,188.474,0.75834,0.66242,1.00993,0.61745,0.76923,0.63795,0.34305,1.76461,1.37812,1.71167,0.00143174,0.00143174,0.00143174
289,188.972,0.58474,0.5634,0.92045,0.61745,0.76923,0.63795,0.34305,1.76461,1.37812,1.71167,0.00142976,0.00142976,0.00142976
290,189.664,0.63746,0.56608,0.9297,0.61745,0.76923,0.63795,0.34305,1.76461,1.37812,1.71167,0.00142778,0.00142778,0.00142778
291,190.429,0.68611,0.5838,0.94941,0.61745,0.76923,0.63795,0.34305,1.76461,1.37812,1.71167,0.0014258,0.0014258,0.0014258
292,191.051,0.70346,0.71894,0.98319,0.79745,0.60654,0.5951,0.31126,1.86537,1.25276,1.80455,0.00142382,0.00142382,0.00142382
293,191.62,0.69146,0.58337,0.98036,0.79745,0.60654,0.5951,0.31126,1.86537,1.25276,1.80455,0.00142184,0.00142184,0.00142184
294,192.156,0.61484,0.52842,0.87334,0.79745,0.60654,0.5951,0.31126,1.86537,1.25276,1.80455,0.00141986,0.00141986,0.00141986
295,192.937,0.58983,0.53153,0.88897,0.79745,0.60654,0.5951,0.31126,1.86537,1.25276,1.80455,0.00141788,0.00141788,0.00141788
296,193.833,0.6845,0.54442,0.90702,0.7413,0.69231,0.63477,0.34258,1.76786,1.23266,1.73912,0.0014159,0.0014159,0.0014159
297,194.67,0.64333,0.57864,0.94681,0.7413,0.69231,0.63477,0.34258,1.76786,1.23266,1.73912,0.00141392,0.00141392,0.00141392
298,195.638,0.67748,0.55598,0.95477,0.7413,0.69231,0.63477,0.34258,1.76786,1.23266,1.73912,0.00141194,0.00141194,0.00141194
299,196.548,0.70638,0.57959,0.95267,0.7413,0.69231,0.63477,0.34258,1.76786,1.23266,1.73912,0.00140996,0.00140996,0.00140996
300,197.188,0.6991,0.59427,0.97147,0.76516,0.75296,0.66622,0.37075,1.73865,1.20495,1.67798,0.00140798,0.00140798,0.00140798
301,197.821,0.59393,0.54697,0.91106,0.76516,0.75296,0.66622,0.37075,1.73865,1.20495,1.67798,0.001406,0.001406,0.001406
302,198.45,0.59048,0.55802,0.89333,0.76516,0.75296,0.66622,0.37075,1.73865,1.20495,1.67798,0.00140402,0.00140402,0.00140402
303,198.994,0.68817,0.55705,0.99352,0.76516,0.75296,0.66622,0.37075,1.73865,1.20495,1.67798,0.00140204,0.00140204,0.00140204
304,199.91,0.67623,0.61309,0.99359,0.76863,0.76685,0.72046,0.38043,1.78503,1.13728,1.64312,0.00140006,0.00140006,0.00140006
305,200.476,0.7725,0.61114,0.9105,0.76863,0.76685,0.72046,0.38043,1.78503,1.13728,1.64312,0.00139808,0.00139808,0.00139808
306,201.061,0.72278,0.60651,0.94009,0.76863,0.76685,0.72046,0.38043,1.78503,1.13728,1.64312,0.0013961,0.0013961,0.0013961
307,201.587,0.62693,0.53242,0.95507,0.76863,0.76685,0.72046,0.38043,1.78503,1.13728,1.64312,0.00139412,0.00139412,0.00139412
308,202.291,0.59472,0.53575,0.8588,0.65192,0.7216,0.67229,0.39246,1.8142,1.24635,1.6564,0.00139214,0.00139214,0.00139214
309,202.812,0.70052,0.57476,0.98774,0.65192,0.7216,0.67229,0.39246,1.8142,1.24635,1.6564,0.00139016,0.00139016,0.00139016
310,203.461,0.66089,0.55653,0.92776,0.65192,0.7216,0.67229,0.39246,1.8142,1.24635,1.6564,0.00138818,0.00138818,0.00138818
311,204.064,0.53812,0.49485,0.88974,0.65192,0.7216,0.67229,0.39246,1.8142,1.24635,1.6564,0.0013862,0.0013862,0.0013862
312,204.641,0.59999,0.57142,0.89656,0.77758,0.53791,0.63559,0.36158,1.84384,1.52876,1.69635,0.00138422,0.00138422,0.00138422
313,205.223,0.6313,0.56908,0.91177,0.77758,0.53791,0.63559,0.36158,1.84384,1.52876,1.69635,0.00138224,0.00138224,0.00138224
314,205.812,0.62849,0.52166,0.93477,0.77758,0.53791,0.63559,0.36158,1.84384,1.52876,1.69635,0.00138026,0.00138026,0.00138026
315,206.406,0.59098,0.51093,0.89962,0.77758,0.53791,0.63559,0.36158,1.84384,1.52876,1.69635,0.00137828,0.00137828,0.00137828
316,207.12,0.61274,0.58863,0.89342,0.58253,0.69231,0.61427,0.32558,1.8415,1.61581,1.67758,0.0013763,0.0013763,0.0013763
317,207.957,0.59303,0.51918,0.93682,0.58253,0.69231,0.61427,0.32558,1.8415,1.61581,1.67758,0.00137432,0.00137432,0.00137432
318,208.891,0.61955,0.53747,0.9269,0.58253,0.69231,0.61427,0.32558,1.8415,1.61581,1.67758,0.00137234,0.00137234,0.00137234
319,209.748,0.79425,0.61072,1.00341,0.58253,0.69231,0.61427,0.32558,1.8415,1.61581,1.67758,0.00137036,0.00137036,0.00137036
320,210.731,0.62145,0.57907,0.93417,0.57808,0.61538,0.61082,0.31065,1.86052,1.5054,1.75687,0.00136838,0.00136838,0.00136838
321,211.565,0.5497,0.5048,0.91732,0.57808,0.61538,0.61082,0.31065,1.86052,1.5054,1.75687,0.0013664,0.0013664,0.0013664
322,212.094,0.59943,0.51415,0.8587,0.57808,0.61538,0.61082,0.31065,1.86052,1.5054,1.75687,0.00136442,0.00136442,0.00136442
323,212.684,0.64354,0.54874,0.90798,0.57808,0.61538,0.61082,0.31065,1.86052,1.5054,1.75687,0.00136244,0.00136244,0.00136244
324,213.285,0.68878,0.60393,0.94672,0.71001,0.61538,0.65186,0.32336,1.89996,1.3586,1.84583,0.00136046,0.00136046,0.00136046
325,213.859,0.55748,0.52324,0.90527,0.71001,0.61538,0.65186,0.32336,1.89996,1.3586,1.84583,0.00135848,0.00135848,0.00135848
326,214.42,0.60385,0.5559,0.91201,0.71001,0.61538,0.65186,0.32336,1.89996,1.3586,1.84583,0.0013565,0.0013565,0.0013565
327,215.01,0.49085,0.47103,0.87626,0.71001,0.61538,0.65186,0.32336,1.89996,1.3586,1.84583,0.00135452,0.00135452,0.00135452
328,215.556,0.62629,0.59115,0.92919,0.57096,0.61538,0.66705,0.33447,1.81167,1.34061,1.78506,0.00135254,0.00135254,0.00135254
329,216.189,0.5983,0.58653,0.96037,0.57096,0.61538,0.66705,0.33447,1.81167,1.34061,1.78506,0.00135056,0.00135056,0.00135056
330,216.783,0.69018,0.5823,1.02555,0.57096,0.61538,0.66705,0.33447,1.81167,1.34061,1.78506,0.00134858,0.00134858,0.00134858
331,217.33,0.5893,0.51708,0.92096,0.57096,0.61538,0.66705,0.33447,1.81167,1.34061,1.78506,0.0013466,0.0013466,0.0013466
332,217.934,0.58321,0.48618,0.88203,0.61915,0.69231,0.70804,0.35121,1.83012,1.36413,1.81901,0.00134462,0.00134462,0.00134462
333,218.521,0.65211,0.66195,0.93008,0.61915,0.69231,0.70804,0.35121,1.83012,1.36413,1.81901,0.00134264,0.00134264,0.00134264
334,219.104,0.65412,0.55086,0.92463,0.61915,0.69231,0.70804,0.35121,1.83012,1.36413,1.81901,0.00134066,0.00134066,0.00134066
335,219.648,0.5183,0.50222,0.83302,0.61915,0.69231,0.70804,0.35121,1.83012,1.36413,1.81901,0.00133868,0.00133868,0.00133868
336,220.47,0.58618,0.6203,0.97038,0.66414,0.76107,0.70494,0.37269,1.7358,1.33349,1.73343,0.0013367,0.0013367,0.0013367
337,221.118,0.54346,0.50487,0.88828,0.66414,0.76107,0.70494,0.37269,1.7358,1.33349,1.73343,0.00133472,0.00133472,0.00133472
338,221.977,0.61981,0.57932,0.97225,0.66414,0.76107,0.70494,0.37269,1.7358,1.33349,1.73343,0.00133274,0.00133274,0.00133274
339,222.757,0.64572,0.57629,0.94758,0.66414,0.76107,0.70494,0.37269,1.7358,1.33349,1.73343,0.00133076,0.00133076,0.00133076
340,223.664,0.59629,0.51571,0.8916,0.75227,0.76923,0.78072,0.43276,1.74153,1.29273,1.72087,0.00132878,0.00132878,0.00132878
341,224.53,0.63098,0.53631,0.92021,0.75227,0.76923,0.78072,0.43276,1.74153,1.29273,1.72087,0.0013268,0.0013268,0.0013268
342,225.343,0.62576,0.61137,0.95194,0.75227,0.76923,0.78072,0.43276,1.74153,1.29273,1.72087,0.00132482,0.00132482,0.00132482
343,225.933,0.63558,0.55748,0.93068,0.75227,0.76923,0.78072,0.43276,1.74153,1.29273,1.72087,0.00132284,0.00132284,0.00132284
344,226.534,0.49119,0.47207,0.87818,0.94678,0.53846,0.70835,0.42843,1.82774,1.2317,1.78444,0.00132086,0.00132086,0.00132086
345,227.108,0.5524,0.52261,0.89404,0.94678,0.53846,0.70835,0.42843,1.82774,1.2317,1.78444,0.00131888,0.00131888,0.00131888
346,227.644,0.68739,0.56518,0.94821,0.94678,0.53846,0.70835,0.42843,1.82774,1.2317,1.78444,0.0013169,0.0013169,0.0013169
347,228.269,0.60814,0.48754,0.85887,0.94678,0.53846,0.70835,0.42843,1.82774,1.2317,1.78444,0.00131492,0.00131492,0.00131492
348,228.882,0.60158,0.52122,0.93477,1,0.59555,0.72559,0.42239,1.69296,1.20825,1.62997,0.00131294,0.00131294,0.00131294
349,229.463,0.5802,0.55178,0.89766,1,0.59555,0.72559,0.42239,1.69296,1.20825,1.62997,0.00131096,0.00131096,0.00131096
350,230.051,0.58358,0.52864,0.88851,1,0.59555,0.72559,0.42239,1.69296,1.20825,1.62997,0.00130898,0.00130898,0.00130898
351,230.862,0.53889,0.51145,0.88116,1,0.59555,0.72559,0.42239,1.69296,1.20825,1.62997,0.001307,0.001307,0.001307
352,231.476,0.56462,0.52336,0.88727,0.8819,0.61538,0.69127,0.39371,1.74852,1.38009,1.66127,0.00130502,0.00130502,0.00130502
